b;h;t_frontal;t_posterior;t_origen;t_final;t_centro_sup;t_centro_inf;t_lat_sup;t_lat_inf;t_nervios_long;t_nervios_transv;prctg_ventana_horizontal;prctg_ventana_vertical;diam_ventana;diam_agujero;n_nervios_transv;n_nervios_long
1,1819865852594376;1,3096863001585006;0,062144729271531106;0,05498510241508484;0,07750567067414522;0,04503806959837675;0,0314741525799036;0,028999930396676064;0,051327195689082145;0,09937681443989277;0,015850169821642338;0,04154043301008642;0,7416285363957287;0,6379176248796284;0,31783882406540215;0,6693041965365409;21;2
1,6141643807291985;1,7633495723828674;0,048030641637742524;0,06151032950729132;0,04811338733881712;0,07396435473114252;0,07144801542162896;0,0794050571322441;0,08471670240163803;0,03259098075330258;0,04433445596136153;0,02482600161340088;0,52818184774369;0,6961658177897334;0,25753496432676914;0,41731920503079895;18;2
1,456285546720028;1,4225370084866882;0,07117217503488064;0,04975775096565485;0,058783474676311016;0,06409177418798209;0,05275007382035256;0,09329889915883542;0,0723690240085125;0,044114708602428436;0,03476633738726378;0,020785428467206657;0,7001043883152307;0,5326860296539963;0,22368420337326825;0,799088677763939;19;3
1,3397326797246933;1,500902697443962;0,05896298956125975;0,07628786318004131;0,06934779036790133;0,055516727156937125;0,09276524849236012;0,042610263973474505;0,02397997595369816;0,06855613932013511;0,023773474120534956;0,03900368918664754;0,6464734402485193;0,7357751209288836;0,2933783754892647;0,5377313803881407;26;4
1,297195601463318;1,4389371765777468;0,04214036989957094;0,07100478369742633;0,06408733665943146;0,041761333979666235;0,04897549226880074;0,08542409643530846;0,06893638506531716;0,02027571238577366;0,04118350034113974;0,036410029763355854;0,6822322490625083;0,6731474604457617;0,2785332686733455;0,5634971272200346;19;2
1,5052526608109473;1,6391801543533802;0,06803604990243911;0,04252147026360035;0,05403137795627117;0,07783487420529128;0,08896140940487385;0,05611241452395917;0,03740294881165028;0,0870827179402113;0,03020732735283673;0,01846512101124972;0,5911034467630089;0,5762685935012997;0,20198289532214403;0,7248780757188797;28;4
1,7723265483975412;1,2510874696075915;0,051178801693022254;0,06624676272273064;0,04282662265002728;0,06770777929574251;0,025238978043198586;0,03221878051757812;0,04974993966519833;0,07618456542491912;0,02062632568180561;0,030973917222581804;0,7993444200605154;0,7971637969836594;0,24673644381575288;0,49308553598821164;26;4
1,029894369840622;1,6766280306503176;0,07895985320210458;0,057768334560096266;0,07280429899692537;0,05128235246986151;0,06526162967085838;0,06181336052715779;0,096284139752388;0,05172066643834114;0,04912809914443642;0,04796173396520317;0,5483955856412649;0,5553799492307008;0,3001840713247657;0,6450957044959069;14;2
1,0813289530575276;1,3627047624439002;0,05412239443510771;0,04190648440271616;0,04557904563844204;0,059502770714461806;0,04343230664730072;0,08495299734175206;0,06342817343771458;0,06326929025352002;0,047233406794257464;0,04350597460288555;0,610264303907752;0,7806070694699884;0,22893649797886612;0,5955563448369503;17;2
1,7146785758435725;1,56558674890548;0,07574137233197689;0,07413971923291683;0,07504945367574692;0,06088881377130747;0,08341571830213071;0,05407882481813431;0,03056707963347435;0,048825413361191755;0,02313251009210944;0,026655877642333507;0,659574105963111;0,572244540695101;0,28212775590829553;0,74126384742558;20;2
1,5569432221353054;1,325004974193871;0,042555963955819606;0,05713324397802353;0,06680368274450302;0,07105529572814703;0,022032177969813348;0,03800257526338101;0,0429148355126381;0,03792669132351875;0,03214530757628381;0,022766838390380142;0,5690235647372901;0,6513516075909138;0,32915307614952327;0,4720187969505787;24;4
1,239218432456255;1,7525894489139318;0,06727003909647465;0,06936159845441581;0,05631749235093594;0,049942365773022177;0,062057287395000466;0,06853464558720589;0,09077516786754132;0,09471496164798737;0,03877180657815188;0,04084733082447201;0,7775628837756813;0,5983768521808088;0,2523463022243232;0,6146047566086055;26;4
1,3972703494131564;1,2335937777534127;0,07412659898400306;0,063394925147295;0,05149737935513258;0,05369799707084894;0,03592365257441998;0,020721033066511154;0,05574195265769959;0,05643380306661129;0,026274622534401715;0,03441765288356692;0,5136512991972267;0,510564040299505;0,23773810194805267;0,6904198084026576;26;4
1,4049368314445019;1,689305541291833;0,055735813416540624;0,050619619600474834;0,06163146335631609;0,06731178533285856;0,07589989215135574;0,07018865041434764;0,0879579158872366;0,07089526541531087;0,03288416618481278;0,016610549967736005;0,7596930501051247;0,7576213255524635;0,3071828152704984;0,44776136949658396;16;2
1,6722517602145672;1,4962922785431148;0,06254918187856674;0,07815349627286196;0,07026053506880998;0,07714562792330981;0,05955060720443725;0,09626511037349701;0,07561069257557393;0,08241841420531273;0,04190971533767879;0,028984624668955804;0,6304803250357509;0,6211033851839602;0,27159784534946085;0,7670783389359713;19;3
1,130210254341364;1,577301553823054;0,04727302540093661;0,04537331022322178;0,040360983423888684;0,04325807806104422;0,09956335745751858;0,04713898487389088;0,028394273072481158;0,025613854825496673;0,017791592213325203;0,04610807776916773;0,717287695221603;0,7127088146284223;0,21104455781169237;0,5212968312203885;24;4
1,1378510728478433;1,2018086705356836;0,057534472681581975;0,05848102062940598;0,06301357883960008;0,049052731655538084;0,05391400143504142;0,05300164975225925;0,0829697547852993;0,08605421110987664;0,03113568270113319;0,027231618938967587;0,6154728350229561;0,5161112151108682;0,24657590582035482;0,6960074666887521;22;3
1,6583105683326722;1,7210992315784097;0,07232723578810692;0,06500632401555777;0,0526054422184825;0,07008702207356692;0,09393043257296085;0,08353372007608414;0,05083009518682957;0,021587412655353546;0,037796360412612556;0,04517544073518366;0,7117685017175973;0,7618136271834374;0,29900369696319107;0,4410066045820713;26;3
1,412920981645584;1,4648058632388712;0,0490636720135808;0,043722999133169654;0,04429130714386702;0,06062398713082075;0,030309018567204478;0,06995144329965115;0,023177928850054742;0,05014177523553372;0,045711069591343405;0,03922915078233928;0,5075833497568965;0,6170925796963275;0,2797770876344293;0,7722755867987872;23;4
1,383086557686329;1,6087988410145044;0,06076011657714844;0,07025318764150143;0,07383992094546557;0,05915968481451273;0,0702840568125248;0,0390772707760334;0,07031682401895523;0,07695290036499501;0,021575992354191838;0,02224241682328284;0,7440635619685054;0,7077091323211789;0,20220687791705133;0,5141538970172406;22;2
1,2288432285189628;1,3780830474570394;0,07753135316073895;0,07747003246098758;0,07897005468606949;0,042903071232140065;0,026417543962597847;0,07126605436205864;0,03536041460931301;0,034295947700738905;0,04339573649223894;0,016086074160411953;0,5647134389728308;0,7763416150584818;0,22087751814164222;0,5898944668471814;21;2
1,5736187726259232;1,5501987364143133;0,05233388405293227;0,04898679532110691;0,04914869926869869;0,07686830814927817;0,06644145205616951;0,02213992886245251;0,06814400315284729;0,098736310005188;0,019243434788659215;0,032799451979808505;0,7636912193149329;0,5669169672764838;0,2895597884617746;0,7480901617556811;21;3
1,703178808093071;1,3400868561118842;0,06906909711658954;0,06224268034100533;0,05770941637456417;0,06633166704326868;0,0477957008779049;0,04572256863117218;0,09579685762524605;0,0695563029497862;0,027179571986198428;0,04777753138449043;0,5981864902190864;0,6565709270536899;0,32172091961838306;0,46674928441643715;25;3
1,0990283831954002;1,7375001283362508;0,04075577881187201;0,05376432847231627;0,06792154461145401;0,052795793525874615;0,08778279341757297;0,09519018597900868;0,048012809827923775;0,042772757783532143;0,033823296562768515;0,029560320070013406;0,6569845887832344;0,6023145406506956;0,2604051580838859;0,621822625771165;21;4
1,0379746489226818;1,4516838915646075;0,0662327378988266;0,04587116215378046;0,050149263665080074;0,05578184064477682;0,02087192200124264;0,07829980589449406;0,032275026738643645;0,07223733544349671;0,036320172515697774;0,0253782318579033;0,7843924227170647;0,6775233324617148;0,27071529341861605;0,568828634545207;22;2
1,7580435670912267;1,6264431668445467;0,04394484598189592;0,07810447327792644;0,060479274988174445;0,06443457324057818;0,060898216366767885;0,02761117070913315;0,06388596825301647;0,05543353930115699;0,025293128322809937;0,04318642146885395;0,5428586426191032;0,5816333423368633;0,209142169514671;0,7176008820533752;26;2
1,5127973653376103;1,2641305876895785;0,0771643988788128;0,050629732608795164;0,07137397646903992;0,07485435079783201;0,04459134668111801;0,04400142692029477;0,09153836704790592;0,026254173293709757;0,01682296662591398;0,037374840509146454;0,6762186702340842;0,7919816887006164;0,2395770456455648;0,4988075014203787;17;2
1,283353614062071;1,6635923512279986;0,05297282490879297;0,06285816337913275;0,04174723796546459;0,04600598130375147;0,08457602433860302;0,09440655365586281;0,044927882403135305;0,08071365229785442;0,04534143134485931;0,02025030488613993;0,5754550870507955;0,5515527141280472;0,30800192260183396;0,6382066324353218;16;3
1,3281367681920528;1,2758464073762297;0,04623570289462805;0,06939141437411309;0,04669278752058745;0,05226283360272646;0,058365928232669825;0,05721789464354515;0,08996109671890737;0,04805718809366226;0,019685572464950382;0,01792998491320759;0,6958486108109355;0,632479723263532;0,32690971344709396;0,6639980331063271;19;2
1,4740841396152973;1,7971808820962907;0,06393804736435413;0,056616185121238234;0,07643601823598146;0,06860961999744178;0,09837986342608929;0,08681247465312482;0,0564952863752842;0,06484805271029473;0,048221526462584735;0,0347811351902783;0,6325828818604351;0,6920095471665264;0,24909103772602975;0,4245737250894308;21;3
1,6038853116333485;1,3883984237909317;0,05715881865471602;0,07461817342787981;0,06545586753636598;0,07819016639143228;0,03710709653794765;0,06042257905006408;0,02884235441684723;0,09340306587517262;0,039730068175122146;0,04960766818374396;0,7296062377281487;0,5367329019121826;0,23212825395166875;0,7933901965618134;26;2
1,198562964051962;1,5350304102525114;0,07297701291739941;0,04183806367218495;0,05516561400145292;0,04203836839646101;0,07708460211753845;0,03111089713871479;0,07730892680585384;0,03895537458360195;0,028719716477207842;0,03152612660545856;0,5255746033973991;0,7408841121941805;0,2843076100852341;0,5445942979305983;24;4
1,1743169613182545;1,4104410834610461;0,04318726923316717;0,06082967564463616;0,07367041628807783;0,06878197532147169;0,09208959020674229;0,06408840745687484;0,06085894703865051;0,096900527253747;0,029660351956263185;0,017067602043971418;0,6682995487004519;0,7637518844567239;0,2161972387880087;0,6840226963162422;19;3
1,629638882726431;1,5172270668670536;0,06667636401951313;0,0529701391980052;0,04321788568049669;0,05020816329866648;0,05210249051451683;0,03492321230471134;0,03299739561975003;0,030116109773516656;0,040636124922893944;0,03398596854414791;0,6050361085683107;0,5606672987341881;0,2683733676280826;0,42896194420754913;24;4
1,4998865865170956;1,2983604563400148;0,054745838455855844;0,07575918633490801;0,05488406676799059;0,0403355660662055;0,07338466003537178;0,05854485645890237;0,04033713825047017;0,041639790534973145;0,04967454152647406;0,04662494416814298;0,7758870060555637;0,6678972304798663;0,31034584656357767;0,7608778834342957;28;4
1,3039395458996297;1,779858011752367;0,07508003108203412;0,04790453024208546;0,06447737973183393;0,07926065433770418;0,033360749557614325;0,08797341845929624;0,0931994540989399;0,06607989087700844;0,02117316599935293;0,028476036163046958;0,5718530829064548;0,6096445308998227;0,23251997626386584;0,5026940148323775;18;3
1,2591567732393742;1,2444501316174865;0,0631916069984436;0,044496451355516914;0,0695876481384039;0,06301756355911493;0,06957132235169411;0,040159819051623344;0,058154547587037086;0,022798199132084848;0,04378701169975102;0,02615643278695643;0,7556709145195782;0,5086484650149942;0,255506886895746;0,5769521098583937;15;2
1,538599430769682;1,6790703982114792;0,04667093891650438;0,07164790622889997;0,059800920784473424;0,05659093033522368;0,029596276953816412;0,09073095902800561;0,08537218913435936;0,08960905276238919;0,015302328667603433;0,04403185531031341;0,5141394232399762;0,7504369624890388;0,3239374629501254;0,7350619733333588;14;3
1,7837967567145825;1,43153176009655;0,07473919019103051;0,05958157181739807;0,048342259228229524;0,046463813968002796;0,08589317180216313;0,0771095610409975;0,07803191095590592;0,0787108638882637;0,02431931516621262;0,04040770029183477;0,7236718868836761;0,623291901499033;0,2872818296961486;0,45322059951722626;28;3
1,013729027658701;1,6414404546841979;0,05508315060287714;0,06673790719360113;0,07851945422589779;0,07253859873861074;0,04587673828005791;0,02627444386482239;0,025814728662371635;0,05424318358302116;0,0353125774115324;0,023215814931318163;0,6229060148820281;0,7201661198399961;0,22571043760515752;0,6082088723778725;17;2
1,074831160902977;1,3182025406509639;0,07058458499610425;0,07353230763226748;0,040742423534393314;0,07575891982764006;0,06277811050415039;0,04937619119882584;0,05389743462204934;0,06074664197862148;0,03343067323789001;0,019033526447601617;0,5371820872649551;0,6451037582010031;0,30515622363425793;0,5573942296206952;16;3
1,7289812549948693;1,7554572382941842;0,059590614251792434;0,04013077892363071;0,07111682943999767;0,044644793011248116;0,022800612077116967;0,09900982178747654;0,08228526301681996;0,04629922218620777;0,02682126466650516;0,03581625659018755;0,7361621564254165;0,6980830202810466;0,24383525116369129;0,7061775404959918;26;2
1,5993723437190055;1,355424932576716;0,06148703046143055;0,06860342934727669;0,062031214758753776;0,054811258278787134;0,08143635027110577;0,07258080795407296;0,07494544051587582;0,03540053531527519;0,017244552145712078;0,048607043568044905;0,6444861357100309;0,5252258097752929;0,20494553440250457;0,48678599968552594;26;4
1,2045972257852555;1,567391273751855;0,04864796247333288;0,055197015516459946;0,05235977649688721;0,06619853634387254;0,0414224174618721;0,02330820046365261;0,02155715525150299;0,09219228178262712;0,041362538104876875;0,030320329726673666;0,7032819454558195;0,7335838329978288;0,27362656107172373;0,6261984828859568;17;2
1,358840936422348;1,4843282612040638;0,050580396987497805;0,05235534280538559;0,057325191982090476;0,07244197968393565;0,09528906397521496;0,06612203888595104;0,0665226250141859;0,05890994898974895;0,023678549323230984;0,024163403981365263;0,5867701794020832;0,6847274740226568;0,2963425933476538;0,6504084173589946;14;3
1,43867417126894;1,5931673135608435;0,0795961944758892;0,06396480556577444;0,06703379403799772;0,048555674366652965;0,05530439347028733;0,03539435312151909;0,039989646375179294;0,07337030030786991;0,04777958214748651;0,042176594790071256;0,6830681349150837;0,5931266931816935;0,2187760990858078;0,41102111116051676;19;4
1,6841126337647438;1,2221045818179845;0,04149382907897234;0,047269555367529394;0,07607302200049162;0,05838949549943209;0,07893517196178436;0,05182361550629139;0,04733015462756157;0,08489349260926247;0,0382241641310975;0,03841799572110176;0,555054296925664;0,785894491057843;0,26250460802577436;0,7803868908435106;20;3
1,1136542320251466;1,7062319906428458;0,06864499747753143;0,07887413285672665;0,04581770230084658;0,062002077363431454;0,03890887998044491;0,08218966782093048;0,09886237122118474;0,02808995842933655;0,03159753109328449;0,02136177592445165;0,7915322203189135;0,5388325560837984;0,3149400819092989;0,531627231091261;28;4
1,124849557131529;1,335868083871901;0,040488664358854294;0,04056576445698738;0,05297514859586954;0,07315601278096437;0,02581768274307251;0,08872535228729249;0,07099091067910195;0,08021303482353688;0,03948942772578448;0,04107022820040584;0,6414081209339202;0,5892222037538886;0,24981280540116133;0,4018394574522972;25;4
1,6789994813501834;1,7423587728291752;0,06968516144901514;0,07341057609766721;0,0626463532075286;0,04708229746669531;0,06579138956964016;0,05789054043591023;0,022503739073872566;0,027155075892806052;0,02862437210045755;0,023125394680537283;0,7046018951572478;0,6862886515446007;0,3276319775171578;0,6599745001643896;25;3
1,4493783392012118;1,3729085136204957;0,0514216274023056;0,05531889963895083;0,07425165649503469;0,057209106124937535;0,04965654842555523;0,034268820136785505;0,050156594738364216;0,05610014349222184;0,02015849968418479;0,026877591316588224;0,5332285659387708;0,5403847079724073;0,2836488225776702;0,5283026844263077;21;3
1,3546034388244153;1,5546967858448624;0,0787144334986806;0,06816859640181065;0,04387716952711344;0,06363405983895064;0,08967186957597734;0,06484026543796062;0,0836433094739914;0,07181492015719414;0,04849795300979168;0,04386544965207577;0,7371856706216932;0,7819992954842747;0,2314699628390372;0,783314610645175;28;3
1,2088588796555997;1,4690053235739469;0,06049531023949385;0,0640767515078187;0,04893280252814293;0,07988850887864829;0,05330414585769176;0,027026492580771447;0,04860879831016064;0,039470392242074014;0,016459020408801733;0,045647390000522134;0,5528562970459461;0,6995978358201683;0,2084996874909848;0,7091122221201659;19;4
1,5886928506195546;1,603920884616673;0,049682044312357905;0,05193010352551937;0,0791883558779955;0,04096204835921526;0,09329021185636521;0,07645535960793495;0,09520081967115403;0,09250710360705854;0,044815166098996995;0,028933017146773637;0,7943158335983753;0,6412444684654475;0,2700723149999976;0,5540751188993455;20;4
1,7341189391911032;1,2069658951833844;0,07141728725284338;0,07929921954870224;0,06766850180923939;0,05083556365221739;0,03216032922267914;0,09007668115198612;0,06754864975810052;0,06418654084205627;0,03633640849962831;0,016148645118810236;0,5866241431795061;0,7297155355103314;0,3087083775829524;0,6357700016349555;15;3
1,0636601351201533;1,716583872959018;0,05871986098587513;0,04715745683759451;0,05795998081564903;0,06941013727337123;0,07218282245099544;0,04091179102659226;0,03595586635172367;0,04849415674805641;0,025488842283375564;0,034366997499018906;0,6873154855333269;0,5267499370500446;0,24028300423175097;0,47761130779981614;20;3
1,0243353083729745;1,3930613754317165;0,07327845949679612;0,052545740194618704;0,06011201120913029;0,06138536173850298;0,059006072655320166;0,022810134291648864;0,04435134887695313;0,07651586525142193;0,027977139675058424;0,03854154221247882;0,7725159890018404;0,751815785560757;0,29083697412163023;0,7254905544221402;19;2
1,7796571552753448;1,5300208501517774;0,05658685207366944;0,06094230957329273;0,05051893189549446;0,0577714055404067;0,09898964270949365;0,07317649193108082;0,09211479745805264;0,050803525224328044;0,03445854287594557;0,02073448115028441;0,5734659678302705;0,5049277605488897;0,2221552001964301;0,5861268986016512;16;3
1,54989253282547;1,2805767707526683;0,06480651114135981;0,0477920489013195;0,04133306220173836;0,04793727669864893;0,03520840719342232;0,09960542961955071;0,06446186669170857;0,022483461052179337;0,042386119896546004;0,024365038601681592;0,6646390296518803;0,7164544231258333;0,259063999466598;0,605274284631014;22;3
1,253945805132389;1,792833757214248;0,045018595308065415;0,07618373792618513;0,0717856738716364;0,07182434629648923;0,0752333677560091;0,04887804917991161;0,0316991825401783;0,08553897380828858;0,018413293822668493;0,04148856667336077;0,6057666875422001;0,6246614128351212;0,3203802573960275;0,45653980113565923;18;2
1,3091747626662253;1,259487234055996;0,053271658495068555;0,07152548670768738;0,07665435757488012;0,06557028856128455;0,0215220607817173;0,08169171653687954;0,07665429510176182;0,043195087537169455;0,04663313424680382;0,048183155446313325;0,7217668937519193;0,5569174073636531;0,2976471016742289;0,43228639103472233;18;3
1,4886180609464645;1,6686215093359351;0,07658981945365667;0,044930596612393854;0,046476928927004335;0,054184077270329;0,061498153880238535;0,05241941407322884;0,029496936649084093;0,0688899178057909;0,022643354907631873;0,0313331504072994;0,625396697409451;0,7651564433239401;0,24521881413646043;0,6810948796570302;23;3
1,6338031083345412;1,4469705512747169;0,04481069676578045;0,06630360934883356;0,055416216589510445;0,044018530063331125;0,04270219422876835;0,03599007524549961;0,05714933186769486;0,09783547446131707;0,03058368151076138;0,01868775983341038;0,75523187154904;0,6110581154003739;0,20350049303844572;0,5118755746632815;17;2
1,163734881579876;1,630807314813137;0,06501301746815444;0,05970383875072002;0,06520286288112402;0,07513097945600748;0,08271510049700738;0,06562401086091996;0,08930714957416058;0,03479632645845413;0,03704786037560552;0,03676831054966897;0,5186797046102584;0,6641380452550948;0,2810702063608915;0,7513117097318173;14;3
1,1879809290170669;1,427235168032348;0,056171187832951545;0,07759210586547852;0,043631948195397854;0,053423657454550265;0,06772008799016475;0,03980959720909595;0,0925252816081047;0,09184319391846657;0,03880660667084158;0,04682513425126672;0,6754878386855125;0,688141249679029;0,2194343906827271;0,4150084052234888;24;4
1,6080494925379754;1,6462304346263408;0,07400532808154822;0,04607176210731268;0,07325875822454692;0,06695815902203321;0,02769758760929108;0,06927751958370208;0,04101122312247753;0,036149927377700806;0,03230811297427863;0,029905626685358587;0,5791153535246849;0,6340038505382837;0,2970013803709298;0,6731789238750935;14;2
1,4628156647086143;1,2393534176051617;0,04707477264106274;0,06265771601349115;0,06484437767416239;0,07749571789056063;0,08650295108556748;0,08285987310111523;0,03367094375193119;0,04712681643664837;0,022727111694402995;0,01507267874199897;0,7827792181633413;0,7423989277333022;0,3142178183235228;0,5416658151894809;28;4
1,3333719342947006;1,6836371121928095;0,06306382458657027;0,05114225260913372;0,05451459046453237;0,04353124286979437;0,04651688270270825;0,05373405262827874;0,06018545910716057;0,06016325570642948;0,04675120560452342;0,033222581781446936;0,5462293400429189;0,5328736121766269;0,2617828398663551;0,7967155061662198;23;2
1,2781425952911376;1,3026377364993096;0,076165760345757;0,05642533142119646;0,05955043382942676;0,059777089469134806;0,09022866636514665;0,09592262700200081;0,025218692496418955;0,028443986624479292;0,018223727522417903;0,039917920529842374;0,7250656322576106;0,5831854942254722;0,24312929209321738;0,7209192298352719;21;3
1,5240905180573465;1,7750487199053169;0,05400966823101044;0,06989399619400502;0,0698406158387661;0,06124246094375849;0,05021333806216717;0,04504875980317592;0,0786278821527958;0,08415850073099136;0,042230597096495334;0,022041373630054296;0,5260133222676814;0,6736281368881465;0,3044497691374272;0,5658947158604861;27;4
1,7539039209485054;1,4155204882845283;0,06707788977771997;0,04133532926440239;0,07830138310790062;0,07070518847554923;0,07398459754884243;0,02146619588136673;0,08596762835979462;0,0725572594255209;0,03266247891355306;0,027859357022680345;0,6933576801791788;0,5476482247002423;0,27426953900605444;0,6473820872604847;14;4
1,0485809743404388;1,5126430436968803;0,04305717870593071;0,07480887454003096;0,04855792827904225;0,04966921824961901;0,03401088833808899;0,07199857152998447;0,057559200748801234;0,05949842758476734;0,02614703195169568;0,04505225410684943;0,6344876268878579;0,7935428662225604;0,20558801691047848;0,48923521973192696;14;2
1,0878573067486286;1,2265432292595506;0,06760075312107802;0,065509591139853;0,07070520952343941;0,04141013000160456;0,09717814013361932;0,09388888008892536;0,02213358387351036;0,06549163132905961;0,024273705817759037;0,049227132606320084;0,5065595159307122;0,568330551777035;0,3252781256567687;0,7389146100729704;22;4
1,708316542953253;1,7010072816163302;0,042261718437075615;0,058291005119681355;0,04115652419626713;0,07756299506872893;0,05716524101793766;0,044577503204345705;0,07436892427504063;0,0424527458846569;0,0351558498525992;0,03244539332576096;0,7480167636647821;0,7725824298337103;0,25684804502874614;0,5994666486978532;20;3
1,5629392348229887;1,4892829287797213;0,07915802862495183;0,07044335573911667;0,05199033834040165;0,06798336643725633;0,07828510947525501;0,028187323734164237;0,08170943133533001;0,030850862935185432;0,04418139913585037;0,01747372887097299;0,6141526327468455;0,5985646492801606;0,22443275603465737;0,618504187092185;21;4
1,2331049270927905;1,5890353376045823;0,05066408164799213;0,04321988459676504;0,062398250848054886;0,05163490291684866;0,03830901876091957;0,07778220877051353;0,05447332650423051;0,09654656611382961;0,015790675887838005;0,03575929747428745;0,7148462639190257;0,6579754859209062;0,2860046435520053;0,46968310922384265;22;3
1,3788491047918796;1,3510058831423521;0,047606330960989;0,04918655708432198;0,06728672359138727;0,045389256291091445;0,06467687614262105;0,030593338161706923;0,09951693616807461;0,05482680797576904;0,04923098728060723;0,03754062136169523;0,5939388914965094;0,7581019304692745;0,2670802484173328;0,4439351841807366;25;3
